[NNS] ||| not ||| nos ||| PPDB2.0Score=4.59347 PPDB1.0Score=17.576980 -logp(LHS|e1)=9.86342 -logp(LHS|e2)=1.83969 -logp(e1|LHS)=13.66477 -logp(e1|e2)=5.77934 -logp(e1|e2,LHS)=6.12672 -logp(e2|LHS)=11.65934 -logp(e2|e1)=11.79764 -logp(e2|e1,LHS)=4.12130 AGigaSim=0.02454 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.015133 Exclusion=0.002291 GlueRule=0 GoogleNgramSim=0.33111 Identity=0 Independent=0.737682 Lex(e1|e2)=62.61372 Lex(e2|e1)=62.61372 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.007458 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.237435 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98261 TargetFormality=0.98234 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Independent
[VP] ||| sharing information ||| shared ||| PPDB2.0Score=4.52976 PPDB1.0Score=20.189360 -logp(LHS|e1)=2.62467 -logp(LHS|e2)=3.05097 -logp(e1|LHS)=15.10296 -logp(e1|e2)=12.24343 -logp(e1|e2,LHS)=7.73193 -logp(e2|LHS)=11.23176 -logp(e2|e1)=7.94593 -logp(e2|e1,LHS)=3.86073 Abstract=0 Adjacent=0 CharCountDiff=-13 CharLogCR=-1.15268 ContainsX=0 Equivalence=0.124380 Exclusion=0.000064 GlueRule=0 Identity=0 Independent=0.174160 Lex(e1|e2)=9.48249 Lex(e2|e1)=15.16164 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.265588 PhrasePenalty=1 RarityPenalty=0.04979 ForwardEntailment=0.435808 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.91760 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=-3.00000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| ForwardEntailment
[VP] ||| share information ||| shared ||| PPDB2.0Score=4.52976 PPDB1.0Score=21.987570 -logp(LHS|e1)=1.32651 -logp(LHS|e2)=3.05097 -logp(e1|LHS)=12.99243 -logp(e1|e2)=12.73635 -logp(e1|e2,LHS)=9.42870 -logp(e2|LHS)=11.23176 -logp(e2|e1)=9.25122 -logp(e2|e1,LHS)=7.66804 Abstract=0 Adjacent=0 CharCountDiff=-11 CharLogCR=-1.04145 ContainsX=0 Equivalence=0.080591 Exclusion=0.000049 GlueRule=0 Identity=0 Independent=0.175737 Lex(e1|e2)=7.02504 Lex(e2|e1)=12.68873 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.277263 PhrasePenalty=1 RarityPenalty=0.36788 ForwardEntailment=0.466359 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.95954 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=-2.00000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| ForwardEntailment
[ADVP] ||| least well ||| least ||| PPDB2.0Score=4.52961 PPDB1.0Score=15.517070 -logp(LHS|e1)=1.34373 -logp(LHS|e2)=3.30917 -logp(e1|LHS)=15.36043 -logp(e1|e2)=12.03105 -logp(e1|e2,LHS)=10.50340 -logp(e2|LHS)=8.78083 -logp(e2|e1)=3.48602 -logp(e2|e1,LHS)=3.92381 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-0.69315 ContainsX=0 Equivalence=0.076197 Exclusion=0.014575 GlueRule=0 Identity=0 Independent=0.459278 Lex(e1|e2)=3.29543 Lex(e2|e1)=11.28714 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.392715 PhrasePenalty=1 RarityPenalty=0.36788 ReverseEntailment=0.057235 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=1 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=0.50000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| Independent
[VP] ||| 've created ||| created ||| PPDB2.0Score=4.52818 PPDB1.0Score=12.837690 -logp(LHS|e1)=2.07160 -logp(LHS|e2)=1.91767 -logp(e1|LHS)=16.88425 -logp(e1|e2)=9.87626 -logp(e1|e2,LHS)=8.50051 -logp(e2|LHS)=9.81549 -logp(e2|e1)=2.96143 -logp(e2|e1,LHS)=1.43176 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.45199 ContainsX=0 Equivalence=0.002917 Exclusion=0.005476 GlueRule=0 Identity=0 Independent=0.215477 Lex(e1|e2)=7.51732 Lex(e2|e1)=15.48659 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.325590 PhrasePenalty=1 RarityPenalty=0.00005 ForwardEntailment=0.450540 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.93461 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=2.00000 WordLogCR=-0.69315 ||| 1-0 2-0 ||| ForwardEntailment
[VP] ||| other ||| is another ||| PPDB2.0Score=4.52721 PPDB1.0Score=19.818290 -logp(LHS|e1)=11.25322 -logp(LHS|e2)=3.58136 -logp(e1|LHS)=16.22285 -logp(e1|e2)=7.36673 -logp(e1|e2,LHS)=7.85360 -logp(e2|LHS)=13.63581 -logp(e2|e1)=12.45156 -logp(e2|e1,LHS)=5.26657 Abstract=0 Adjacent=0 CharCountDiff=5 CharLogCR=0.69315 ContainsX=0 Equivalence=0.064984 Exclusion=0.004104 GlueRule=0 Identity=0 Independent=0.571844 Lex(e1|e2)=10.78894 Lex(e2|e1)=5.61357 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.081433 PhrasePenalty=1 RarityPenalty=0.36788 ForwardEntailment=0.277636 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98553 TargetFormality=0.97667 TargetTerminalsButNoSource=0 TargetWords=2 UnalignedSource=0 UnalignedTarget=1 WordCountDiff=1 WordLenDiff=-0.50000 WordLogCR=0.69315 ||| 0-0 0-1 ||| Independent
[NP] ||| such terms ||| terms ||| PPDB2.0Score=4.52664 PPDB1.0Score=11.859570 -logp(LHS|e1)=0.28934 -logp(LHS|e2)=0.66969 -logp(e1|LHS)=15.49445 -logp(e1|e2)=9.13331 -logp(e1|e2,LHS)=8.62814 -logp(e2|LHS)=9.46774 -logp(e2|e1)=2.72626 -logp(e2|e1,LHS)=2.60143 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-0.69315 ContainsX=0 Equivalence=0.009114 Exclusion=0.003989 GlueRule=0 Identity=0 Independent=0.224726 Lex(e1|e2)=3.20225 Lex(e2|e1)=10.13379 Lexical=1 LogCount=2.30259 MVLSASim=NA Monotonic=1 OtherRelated=0.230883 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.531289 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.98822 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=1 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=0.50000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| ForwardEntailment
[X] ||| , amongst ||| among ||| PPDB2.0Score=4.52652 PPDB1.0Score=14.409200 -logp(LHS|e1)=0 -logp(LHS|e2)=8.82693 -logp(e1|LHS)=12.62789 -logp(e1|e2)=9.61454 -logp(e1|e2,LHS)=7.08380 -logp(e2|LHS)=16.63494 -logp(e2|e1)=4.79466 -logp(e2|e1,LHS)=11.09085 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.58779 ContainsX=1 Equivalence=0.007633 Exclusion=0.004924 GlueRule=0 Identity=0 Independent=0.300829 Lex(e1|e2)=3.57428 Lex(e2|e1)=7.72002 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.278920 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.407695 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.99129 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=1 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=1.00000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| ForwardEntailment
[X] ||| rather less ||| less ||| PPDB2.0Score=4.52588 PPDB1.0Score=15.250500 -logp(LHS|e1)=0.17247 -logp(LHS|e2)=7.54751 -logp(e1|LHS)=16.35117 -logp(e1|e2)=11.46824 -logp(e1|e2,LHS)=8.93513 -logp(e2|LHS)=16.04023 -logp(e2|e1)=3.78226 -logp(e2|e1,LHS)=8.62419 Abstract=0 Adjacent=0 CharCountDiff=-7 CharLogCR=-1.01160 ContainsX=1 Equivalence=0.291493 Exclusion=0.003810 GlueRule=0 Identity=0 Independent=0.186963 Lex(e1|e2)=3.66828 Lex(e2|e1)=11.82212 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.391541 PhrasePenalty=1 RarityPenalty=0.01832 ReverseEntailment=0.126193 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=1.00000 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=-1.00000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| OtherRelated
[ADJP] ||| too recent ||| recent ||| PPDB2.0Score=4.52582 PPDB1.0Score=14.419760 -logp(LHS|e1)=2.61496 -logp(LHS|e2)=6.16338 -logp(e1|LHS)=16.77094 -logp(e1|e2)=11.64315 -logp(e1|e2,LHS)=6.28547 -logp(e2|LHS)=11.45282 -logp(e2|e1)=2.77661 -logp(e2|e1,LHS)=0.96735 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.51083 ContainsX=0 Equivalence=0.001908 Exclusion=0.073848 GlueRule=0 Identity=0 Independent=0.234557 Lex(e1|e2)=4.25215 Lex(e2|e1)=12.07231 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.204630 PhrasePenalty=1 RarityPenalty=0.13534 ForwardEntailment=0.485057 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=1.50000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| ForwardEntailment
[VP] ||| play here ||| plays ||| PPDB2.0Score=4.52330 PPDB1.0Score=22.710220 -logp(LHS|e1)=0.33359 -logp(LHS|e2)=3.86423 -logp(e1|LHS)=14.65289 -logp(e1|e2)=13.75016 -logp(e1|e2,LHS)=11.10605 -logp(e2|LHS)=13.39344 -logp(e2|e1)=8.96006 -logp(e2|e1,LHS)=9.84660 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.58779 ContainsX=0 Equivalence=0.033093 Exclusion=0.000722 GlueRule=0 Identity=0 Independent=0.160165 Lex(e1|e2)=8.71359 Lex(e2|e1)=12.96169 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.127824 PhrasePenalty=1 RarityPenalty=0.13534 ForwardEntailment=0.678195 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.93347 TargetFormality=0.98464 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=1.00000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| ForwardEntailment
[VP] ||| play here ||| play ||| PPDB2.0Score=4.52330 PPDB1.0Score=10.443670 -logp(LHS|e1)=0.33359 -logp(LHS|e2)=2.68125 -logp(e1|LHS)=14.65289 -logp(e1|e2)=8.49580 -logp(e1|e2,LHS)=5.76757 -logp(e2|LHS)=10.45262 -logp(e2|e1)=1.94787 -logp(e2|e1,LHS)=1.56730 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-0.81093 ContainsX=0 Equivalence=0.029348 Exclusion=0.006198 GlueRule=0 Identity=0 Independent=0.390086 Lex(e1|e2)=3.04194 Lex(e2|e1)=9.03985 Lexical=1 LogCount=2.30259 MVLSASim=NA Monotonic=1 OtherRelated=0.470103 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.104264 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.93347 TargetFormality=0.98464 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=0 WordLogCR=-0.69315 ||| 0-0 1-0 ||| OtherRelated
[ADVP] ||| just as well ||| well ||| PPDB2.0Score=4.52274 PPDB1.0Score=17.176470 -logp(LHS|e1)=1.12080 -logp(LHS|e2)=1.45012 -logp(e1|LHS)=13.20094 -logp(e1|e2)=12.30095 -logp(e1|e2,LHS)=11.28421 -logp(e2|LHS)=6.10484 -logp(e2|e1)=4.87552 -logp(e2|e1,LHS)=4.18810 Abstract=0 Adjacent=0 CharCountDiff=-8 CharLogCR=-1.09861 ContainsX=0 Equivalence=0.108649 Exclusion=0.004854 GlueRule=0 Identity=0 Independent=0.566005 Lex(e1|e2)=4.76274 Lex(e2|e1)=18.52807 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.065752 PhrasePenalty=1 RarityPenalty=0.01832 ReverseEntailment=0.254741 SourceTerminalsButNoTarget=0 SourceWords=3 TargetComplexity=0.97957 TargetFormality=0.96524 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=2 UnalignedTarget=0 WordCountDiff=-2 WordLenDiff=0.66667 WordLogCR=-1.09861 ||| 0-0 1-0 2-0 ||| Independent
[ADJP] ||| complete and total ||| total ||| PPDB2.0Score=4.52257 PPDB1.0Score=15.497180 -logp(LHS|e1)=0.05884 -logp(LHS|e2)=5.11354 -logp(e1|LHS)=14.37304 -logp(e1|e2)=12.41343 -logp(e1|e2,LHS)=7.31809 -logp(e2|LHS)=10.09806 -logp(e2|e1)=3.08375 -logp(e2|e1,LHS)=3.04311 Abstract=0 Adjacent=0 CharCountDiff=-13 CharLogCR=-1.28093 ContainsX=0 Equivalence=0.005496 Exclusion=0.000956 GlueRule=0 Identity=0 Independent=0.337666 Lex(e1|e2)=2.17474 Lex(e2|e1)=9.59068 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.191457 PhrasePenalty=1 RarityPenalty=0.36788 ForwardEntailment=0.464424 SourceTerminalsButNoTarget=0 SourceWords=3 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=1 UnalignedTarget=0 WordCountDiff=-2 WordLenDiff=-0.33333 WordLogCR=-1.09861 ||| 0-0 1-0 2-0 ||| ForwardEntailment
[ADJP] ||| bit more ||| more ||| PPDB2.0Score=4.52092 PPDB1.0Score=13.312510 -logp(LHS|e1)=1.58241 -logp(LHS|e2)=4.41410 -logp(e1|LHS)=12.27113 -logp(e1|e2)=10.25708 -logp(e1|e2,LHS)=9.20489 -logp(e2|LHS)=7.90117 -logp(e2|e1)=3.05543 -logp(e2|e1,LHS)=4.83493 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.69315 ContainsX=0 Equivalence=0.000513 Exclusion=0.111128 GlueRule=0 Identity=0 Independent=0.374449 Lex(e1|e2)=3.52992 Lex(e2|e1)=11.64315 Lexical=1 LogCount=1.09861 MVLSASim=NA Monotonic=1 OtherRelated=0.030545 PhrasePenalty=1 RarityPenalty=0.00001 ForwardEntailment=0.483364 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.96676 TargetFormality=0.87835 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=0.50000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| ForwardEntailment
[ADJP] ||| much larger ||| greater ||| PPDB2.0Score=4.51783 PPDB1.0Score=12.448990 -logp(LHS|e1)=0.00290 -logp(LHS|e2)=3.26629 -logp(e1|LHS)=10.41947 -logp(e1|e2)=8.75933 -logp(e1|e2,LHS)=5.73289 -logp(e2|LHS)=8.61319 -logp(e2|e1)=3.68966 -logp(e2|e1,LHS)=3.92660 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.45199 ContainsX=0 Equivalence=0.271268 Exclusion=0.001890 GlueRule=0 Identity=0 Independent=0.179211 Lex(e1|e2)=4.95317 Lex(e2|e1)=10.49527 Lexical=1 LogCount=2.99573 MVLSASim=NA Monotonic=1 OtherRelated=0.423539 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.124092 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.98976 TargetFormality=0.99258 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=2.00000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| OtherRelated
[VP] ||| represented ||| been presented ||| PPDB2.0Score=4.51693 PPDB1.0Score=24.386800 -logp(LHS|e1)=2.98621 -logp(LHS|e2)=1.75941 -logp(e1|LHS)=11.40179 -logp(e1|e2)=10.50151 -logp(e1|e2,LHS)=11.65587 -logp(e2|LHS)=13.55876 -logp(e2|e1)=13.88529 -logp(e2|e1,LHS)=13.81284 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.24116 ContainsX=0 Equivalence=0.028352 Exclusion=0.004630 GlueRule=0 Identity=0 Independent=0.484088 Lex(e1|e2)=14.37528 Lex(e2|e1)=10.25097 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.068303 PhrasePenalty=1 RarityPenalty=0.13534 ReverseEntailment=0.414627 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99487 TargetFormality=0.99692 TargetTerminalsButNoSource=0 TargetWords=2 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=1 WordLenDiff=-4.50000 WordLogCR=0.69315 ||| 0-0 0-1 ||| Independent
[VP] ||| represented ||| were present ||| PPDB2.0Score=4.51693 PPDB1.0Score=22.466380 -logp(LHS|e1)=2.98621 -logp(LHS|e2)=1.29038 -logp(e1|LHS)=11.40179 -logp(e1|e2)=9.53897 -logp(e1|e2,LHS)=8.52019 -logp(e2|LHS)=13.09439 -logp(e2|e1)=12.92741 -logp(e2|e1,LHS)=10.21279 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.08701 ContainsX=0 Equivalence=0.008925 Exclusion=0.002572 GlueRule=0 Identity=0 Independent=0.484197 Lex(e1|e2)=11.01994 Lex(e2|e1)=9.20033 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.035322 PhrasePenalty=1 RarityPenalty=0.00674 ReverseEntailment=0.468983 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99487 TargetFormality=0.99692 TargetTerminalsButNoSource=0 TargetWords=2 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=1 WordLenDiff=-5.50000 WordLogCR=0.69315 ||| 0-0 0-1 ||| Independent
[VP] ||| represented ||| be present ||| PPDB2.0Score=4.51693 PPDB1.0Score=22.803170 -logp(LHS|e1)=2.98621 -logp(LHS|e2)=1.57431 -logp(e1|LHS)=11.40179 -logp(e1|e2)=10.09317 -logp(e1|e2,LHS)=7.51159 -logp(e2|LHS)=12.60672 -logp(e2|e1)=12.71000 -logp(e2|e1,LHS)=8.71651 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.09531 ContainsX=0 Equivalence=0.038677 Exclusion=0.005019 GlueRule=0 Identity=0 Independent=0.501700 Lex(e1|e2)=12.42864 Lex(e2|e1)=9.88465 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.015495 PhrasePenalty=1 RarityPenalty=0.00674 ReverseEntailment=0.439110 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99487 TargetFormality=0.99692 TargetTerminalsButNoSource=0 TargetWords=2 UnalignedSource=0 UnalignedTarget=1 WordCountDiff=1 WordLenDiff=-6.50000 WordLogCR=0.69315 ||| 0-0 0-1 ||| Independent
[VP] ||| represented ||| are present ||| PPDB2.0Score=4.51693 PPDB1.0Score=21.794530 -logp(LHS|e1)=2.98621 -logp(LHS|e2)=1.03339 -logp(e1|LHS)=11.40179 -logp(e1|e2)=9.29395 -logp(e1|e2,LHS)=7.76243 -logp(e2|LHS)=12.65559 -logp(e2|e1)=12.50058 -logp(e2|e1,LHS)=9.01624 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.007630 Exclusion=0.003623 GlueRule=0 Identity=0 Independent=0.496879 Lex(e1|e2)=13.11853 Lex(e2|e1)=10.42195 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.062393 PhrasePenalty=1 RarityPenalty=0.00034 ReverseEntailment=0.429476 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99487 TargetFormality=0.99692 TargetTerminalsButNoSource=0 TargetWords=2 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=1 WordLenDiff=-6.00000 WordLogCR=0.69315 ||| 0-0 0-1 ||| Independent
[NP] ||| greater numbers ||| greater ||| PPDB2.0Score=4.51658 PPDB1.0Score=17.143500 -logp(LHS|e1)=0.13720 -logp(LHS|e2)=5.66514 -logp(e1|LHS)=15.88344 -logp(e1|e2)=12.10542 -logp(e1|e2,LHS)=9.38459 -logp(e2|LHS)=14.34405 -logp(e2|e1)=5.03808 -logp(e2|e1,LHS)=7.84520 Abstract=0 Adjacent=0 CharCountDiff=-8 CharLogCR=-0.76214 ContainsX=0 Equivalence=0.101702 Exclusion=0.003369 GlueRule=0 Identity=0 Independent=0.389930 Lex(e1|e2)=7.07101 Lex(e2|e1)=14.29947 Lexical=1 LogCount=1.09861 MVLSASim=NA Monotonic=1 OtherRelated=0.459637 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.045363 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.99420 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=0 WordLogCR=-0.69315 ||| 0-0 1-0 ||| OtherRelated
[ADJP] ||| ever larger ||| greater ||| PPDB2.0Score=4.51552 PPDB1.0Score=19.236450 -logp(LHS|e1)=0.02062 -logp(LHS|e2)=3.26629 -logp(e1|LHS)=13.99835 -logp(e1|e2)=13.93364 -logp(e1|e2,LHS)=11.15098 -logp(e2|LHS)=8.61319 -logp(e2|e1)=5.30281 -logp(e2|e1,LHS)=5.76582 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.45199 ContainsX=0 Equivalence=0.037359 Exclusion=0.055412 GlueRule=0 Identity=0 Independent=0.403628 Lex(e1|e2)=12.76311 Lex(e2|e1)=21.53095 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.441246 PhrasePenalty=1 RarityPenalty=0.36788 ReverseEntailment=0.062356 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.99119 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=2.00000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| OtherRelated
[X] ||| less well ||| less ||| PPDB2.0Score=4.51262 PPDB1.0Score=14.130140 -logp(LHS|e1)=1.80359 -logp(LHS|e2)=7.54751 -logp(e1|LHS)=16.20886 -logp(e1|e2)=10.02134 -logp(e1|e2,LHS)=8.09687 -logp(e2|LHS)=16.04023 -logp(e2|e1)=4.10880 -logp(e2|e1,LHS)=7.92825 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-0.81093 ContainsX=1 Equivalence=0.030166 Exclusion=0.010282 GlueRule=0 Identity=0 Independent=0.279046 Lex(e1|e2)=2.61614 Lex(e2|e1)=10.60786 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.350336 PhrasePenalty=1 RarityPenalty=0.00248 ForwardEntailment=0.330170 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.98995 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=1 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=0 WordLogCR=-0.69315 ||| 0-0 1-0 ||| OtherRelated
[ADJP] ||| maximum possible ||| maximum ||| PPDB2.0Score=4.51261 PPDB1.0Score=11.604960 -logp(LHS|e1)=3.81991 -logp(LHS|e2)=9.16451 -logp(e1|LHS)=15.56697 -logp(e1|e2)=8.56594 -logp(e1|e2,LHS)=6.66185 -logp(e2|LHS)=15.38465 -logp(e2|e1)=3.03902 -logp(e2|e1,LHS)=6.47953 Abstract=0 Adjacent=0 CharCountDiff=-9 CharLogCR=-0.82668 ContainsX=0 Equivalence=0.012747 Exclusion=0.002379 GlueRule=0 Identity=0 Independent=0.333681 Lex(e1|e2)=3.84299 Lex(e2|e1)=6.97574 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.226420 PhrasePenalty=1 RarityPenalty=0.36788 ForwardEntailment=0.424773 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.99834 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=-0.50000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| ForwardEntailment
[ADJP] ||| relatively less ||| less ||| PPDB2.0Score=4.51200 PPDB1.0Score=14.474100 -logp(LHS|e1)=1.66208 -logp(LHS|e2)=3.40918 -logp(e1|LHS)=14.25863 -logp(e1|e2)=10.75110 -logp(e1|e2,LHS)=8.39282 -logp(e2|LHS)=8.97763 -logp(e2|e1)=3.72300 -logp(e2|e1,LHS)=3.11182 Abstract=0 Adjacent=0 CharCountDiff=-11 CharLogCR=-1.32176 ContainsX=0 Equivalence=0.013296 Exclusion=0.011754 GlueRule=0 Identity=0 Independent=0.271631 Lex(e1|e2)=3.66025 Lex(e2|e1)=10.97684 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.329527 PhrasePenalty=1 RarityPenalty=0.00091 ForwardEntailment=0.373792 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.99583 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=-3.00000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| ForwardEntailment
